date,actual_return,hs_var,param_var,hs_exception,param_exception
2023-08-03,0.0028289087862668,-0.01806060790701902,-0.018610275360396118,False,False
2023-08-04,0.0015361920183898,-0.01806060790701902,-0.018518112127148326,False,False
2023-08-07,0.0009511635863121,-0.01806060790701902,-0.0183953830335371,False,False
2023-08-08,-0.003225431370219,-0.01806060790701902,-0.018419735150375097,False,False
2023-08-09,-0.000417574563306,-0.01806060790701902,-0.0184292624558607,False,False
2023-08-10,-0.002385089722574,-0.01806060790701902,-0.018448407551695033,False,False
2023-08-11,-0.0024127827947001,-0.01806060790701902,-0.018270218634648554,False,False
2023-08-14,-0.001661378942061,-0.01806060790701902,-0.018285938986674834,False,False
2023-08-15,-0.0096087478622391,-0.01806060790701902,-0.018189826993218448,False,False
2023-08-16,-0.0082652363179501,-0.01806060790701902,-0.01821358075469911,False,False
2023-08-17,-0.0006433396923016,-0.01806060790701902,-0.01815526690475623,False,False
2023-08-18,0.0004218745256988,-0.01806060790701902,-0.01812581243989815,False,False
2023-08-21,0.0019919794014029,-0.01806060790701902,-0.018116558255209896,False,False
2023-08-22,-0.0012758268674871,-0.01806060790701902,-0.018096040008117553,False,False
2023-08-23,0.0050334794758856,-0.01806060790701902,-0.018087057523415457,False,False
2023-08-24,-0.0044343542374424,-0.01806060790701902,-0.01812569044963498,False,False
2023-08-25,0.0026043116282505,-0.01806060790701902,-0.018054707284356916,False,False
2023-08-28,0.0048957586503743,-0.01806060790701902,-0.018032869834162128,False,False
2023-08-29,0.0111415006990129,-0.017389827451351515,-0.01766918000470614,False,False
2023-08-30,0.0025481127834258,-0.017389827451351515,-0.017666175613946913,False,False
2023-08-31,0.0012436263517005,-0.017389827451351515,-0.017455222681315354,False,False
2023-09-01,0.0051804986218958,-0.017389827451351515,-0.017429646651483274,False,False
2023-09-04,-0.0009469244388343,-0.017389827451351515,-0.0174421906629131,False,False
2023-09-05,-0.0023154658799249,-0.017389827451351515,-0.017382706683746044,False,False
2023-09-06,-0.0035436600430318,-0.017389827451351515,-0.017276868992977434,False,False
2023-09-07,-0.0042561983002614,-0.017389827451351515,-0.017271886502165615,False,False
2023-09-08,0.0016641725998105,-0.01689463194769791,-0.01685930740159967,False,False
2023-09-11,0.0047082662442119,-0.01689463194769791,-0.016661032312984003,False,False
2023-09-12,-0.0002065857183459,-0.01689463194769791,-0.016668751850756128,False,False
2023-09-13,-0.0008699809996419,-0.01689463194769791,-0.016552316088000427,False,False
2023-09-14,0.0064931385907528,-0.01689463194769791,-0.016422189339188924,False,False
2023-09-15,-0.0034361464803332,-0.01689463194769791,-0.016384209722852743,False,False
2023-09-18,0.002700761236072,-0.01689463194769791,-0.016146543482978518,False,False
2023-09-19,-0.0021099358016111,-0.01689463194769791,-0.01588817487159719,False,False
2023-09-20,-0.0051210396029543,-0.01689463194769791,-0.01593653949772964,False,False
2023-09-21,-0.0114405794087309,-0.01689463194769791,-0.01604162986423205,False,False
2023-09-22,0.0031050102838776,-0.01689463194769791,-0.015925274949380275,False,False
2023-09-25,-0.0014277016611891,-0.01689463194769791,-0.01579246776538487,False,False
2023-09-26,-0.0085046320293112,-0.01689463194769791,-0.01578646872508238,False,False
2023-09-27,0.0029969096825023,-0.01689463194769791,-0.01575515702310446,False,False
2023-09-28,-0.002841159106856,-0.01689463194769791,-0.015750919160599494,False,False
2023-09-29,-0.0033350514426989,-0.016475433062160674,-0.01547776549848535,False,False
2023-10-02,-0.0064850326889327,-0.016475433062160674,-0.015479551526698058,False,False
2023-10-03,-0.0078009304003142,-0.016475433062160674,-0.015560284742875678,False,False
2023-10-04,-0.0072270403323681,-0.016475433062160674,-0.015605518584702032,False,False
2023-10-05,-0.0026713834942507,-0.016475433062160674,-0.015608383914822941,False,False
2023-10-06,0.0088801631244227,-0.016475433062160674,-0.015574176484509653,False,False
2023-10-09,0.0112677999510622,-0.016475433062160674,-0.015576927508779759,False,False
2023-10-10,0.0035177187141738,-0.016475433062160674,-0.015558554343997685,False,False
2023-10-11,-8.909201838453872e-05,-0.016475433062160674,-0.015552237709774914,False,False
2023-10-12,-0.0054660419318995,-0.016475433062160674,-0.015598968202413101,False,False
2023-10-13,0.0112589937269065,-0.016475433062160674,-0.015634012150894914,False,False
2023-10-16,0.0016496010990088,-0.016475433062160674,-0.015563890525122985,False,False
2023-10-17,0.0002979810994848,-0.016475433062160674,-0.015563628639444665,False,False
2023-10-18,-0.0011115637961758,-0.016475433062160674,-0.015488067467690934,False,False
2023-10-19,-0.0001038842507932,-0.016475433062160674,-0.015426135611033127,False,False
2023-10-20,-0.0059581916190656,-0.016475433062160674,-0.015158755215383785,False,False
2023-10-23,-0.0069245503919829,-0.016475433062160674,-0.015230044303445623,False,False
2023-10-24,0.0027972804214839,-0.016475433062160674,-0.01522938435844998,False,False
2023-10-25,-0.0042707488053545,-0.016475433062160674,-0.015033832295606071,False,False
2023-10-26,-0.0085585328177218,-0.016475433062160674,-0.014631061571848066,False,False
2023-10-27,0.0048883411842253,-0.016475433062160674,-0.014499047069953211,False,False
2023-10-30,-0.0012983726800958,-0.016475433062160674,-0.014444932204780539,False,False
2023-10-31,-0.001981835401886,-0.016475433062160674,-0.014429020329840626,False,False
2023-11-01,0.0028093498369602,-0.016475433062160674,-0.014345940063891536,False,False
2023-11-02,0.0136708112547416,-0.016475433062160674,-0.014335361806665838,False,False
2023-11-03,0.0043594302521585,-0.016475433062160674,-0.014294976920000608,False,False
2023-11-06,0.0028953015509211,-0.016475433062160674,-0.01423675320543648,False,False
2023-11-07,-0.0070314338206492,-0.016475433062160674,-0.01430553703632795,False,False
2023-11-08,-0.0074967679597,-0.016475433062160674,-0.01438030082538557,False,False
2023-11-09,-0.0024207501883623,-0.016475433062160674,-0.014400014616906102,False,False
2023-11-10,0.0060687735408353,-0.016475433062160674,-0.014369682252130483,False,False
2023-11-13,0.0031938211860433,-0.016475433062160674,-0.014309635951236195,False,False
2023-11-14,0.0129553769046982,-0.016475433062160674,-0.014375218103583698,False,False
2023-11-15,0.0011315251995153,-0.016475433062160674,-0.014115304915254616,False,False
2023-11-16,-0.0071841383687725,-0.016475433062160674,-0.01418642078276782,False,False
2023-11-17,0.0066233936817551,-0.016475433062160674,-0.014185321396232712,False,False
2023-11-20,0.0085247370700603,-0.014775399029420181,-0.01391450978749409,False,False
2023-11-21,0.0010973445095135,-0.014775399029420181,-0.013787520075110799,False,False
2023-11-22,-0.0017809506263959,-0.014775399029420181,-0.013757412387170615,False,False
2023-11-23,-0.0003762055399673,-0.014775399029420181,-0.013764430648937375,False,False
2023-11-24,-0.0015302615978823,-0.014775399029420181,-0.013751350235482844,False,False
2023-11-27,-0.000896473107164,-0.014775399029420181,-0.013755721521158719,False,False
2023-11-28,0.0079350720463836,-0.014775399029420181,-0.013713702824581465,False,False
2023-11-29,0.0023916997036423,-0.014775399029420181,-0.013713838630879263,False,False
2023-11-30,-0.0033975691312417,-0.012727757377136092,-0.013436062050540758,False,False
2023-12-01,0.001152455598348,-0.012727757377136092,-0.013384190823231931,False,False
2023-12-04,-0.0103817166105058,-0.012727757377136092,-0.013504797568676407,False,False
2023-12-05,-0.0042238690957215,-0.012727757377136092,-0.013537714322837974,False,False
2023-12-06,-0.0075686176560238,-0.012727757377136092,-0.01357832039001089,False,False
2023-12-07,0.0031208338463227,-0.012727757377136092,-0.013442549795367497,False,False
2023-12-08,0.002119162968332,-0.012727757377136092,-0.013435421463449034,False,False
2023-12-11,-5.8116607613136e-05,-0.012727757377136092,-0.013439085114213115,False,False
2023-12-12,-0.0044904451223727,-0.012727757377136092,-0.013481133169070762,False,False
2023-12-13,0.0128634410890354,-0.012727757377136092,-0.013455108744871791,False,False
2023-12-14,0.0107336326438105,-0.012727757377136092,-0.013477889738852554,False,False
2023-12-15,-0.0023741966389204,-0.012727757377136092,-0.013497752003396328,False,False
2023-12-18,0.0033101736372858,-0.012727757377136092,-0.013494075104224932,False,False
2023-12-19,0.0072585315060958,-0.012727757377136092,-0.013462964243976843,False,False
2023-12-20,-0.0065431539103613,-0.012727757377136092,-0.013526895957526257,False,False
2023-12-21,0.0068125147948557,-0.012727757377136092,-0.013500589505086613,False,False
2023-12-22,0.0006797260362774,-0.012727757377136092,-0.013414460255855371,False,False
2023-12-25,0.0002776098444978,-0.012727757377136092,-0.013414809042827044,False,False
2023-12-26,0.0083083758761865,-0.012727757377136092,-0.013428719184886924,False,False
2023-12-27,-1.38308530981216e-05,-0.012727757377136092,-0.013404969852408237,False,False
2023-12-28,-0.0034298139286857,-0.012727757377136092,-0.013424358235017057,False,False
2023-12-29,-0.0020810359869953,-0.012727757377136092,-0.01341262163928703,False,False
2024-01-01,-0.0001675954709773,-0.012727757377136092,-0.013411030615172313,False,False
2024-01-02,-0.0074210271632074,-0.012727757377136092,-0.013472875151883851,False,False
2024-01-03,-0.0017036612040427,-0.012727757377136092,-0.013387289602243205,False,False
2024-01-04,-0.0026738769681045,-0.012727757377136092,-0.013409033683595176,False,False
2024-01-05,0.0042939783642635,-0.012727757377136092,-0.013365699313557067,False,False
2024-01-08,-0.0031393505905459,-0.012727757377136092,-0.013381509731812331,False,False
2024-01-09,-3.014634548030917e-05,-0.012727757377136092,-0.013369230519077313,False,False
2024-01-10,-0.0013101764565328,-0.012727757377136092,-0.013380631353799816,False,False
2024-01-11,0.0030278521955931,-0.012727757377136092,-0.01337450529047621,False,False
2024-01-12,0.0043298773735225,-0.012727757377136092,-0.013347516198878043,False,False
2024-01-15,-0.0004917205397381,-0.012588239407777603,-0.013180230925702315,False,False
2024-01-16,-0.0084957605518832,-0.012588239407777603,-0.013270507983669863,False,False
2024-01-17,-0.0074792227501388,-0.012588239407777603,-0.01335207058720158,False,False
2024-01-18,0.00914065452635,-0.012588239407777603,-0.013380821920138883,False,False
2024-01-19,0.0049541529360594,-0.011614986373921143,-0.01302782106917477,False,False
2024-01-22,0.0018723790719055,-0.011614986373921143,-0.01298600053008471,False,False
2024-01-23,0.0015677192352136,-0.011614986373921143,-0.01294237467304078,False,False
2024-01-24,0.0020368523437205,-0.011614986373921143,-0.012934438530071368,False,False
2024-01-25,0.0074739316386962,-0.011614986373921143,-0.012913641762518047,False,False
2024-01-26,0.0004099379372152,-0.011614986373921143,-0.012918009656536314,False,False
2024-01-29,0.0014432838947238,-0.011614986373921143,-0.012917923928628368,False,False
2024-01-30,0.000336960845145,-0.011614986373921143,-0.012907074989546076,False,False
2024-01-31,-0.0098977182238678,-0.011614986373921143,-0.013005507182210257,False,False
2024-02-01,0.0032723728464204,-0.011614986373921143,-0.012956035554907118,False,False
2024-02-02,-0.0015098581351124,-0.011614986373921143,-0.01289473763879643,False,False
2024-02-05,-0.0022182592524141,-0.011614986373921143,-0.012909887031039733,False,False
2024-02-06,0.0069645469189134,-0.011614986373921143,-0.012795666480854924,False,False
2024-02-07,0.0040268139574555,-0.011614986373921143,-0.012711415384236209,False,False
2024-02-08,0.0038149267623677,-0.011614986373921143,-0.012709315035406253,False,False
2024-02-09,0.0030491887099336,-0.011614986373921143,-0.012621011323374329,False,False
2024-02-12,0.0013528926114859,-0.011614986373921143,-0.012619924690207559,False,False
2024-02-13,-0.0092532006378186,-0.011614986373921143,-0.012740405330091907,False,False
2024-02-14,0.0021632128060586,-0.011614986373921143,-0.01273680530129581,False,False
2024-02-15,0.007378936323368,-0.011614986373921143,-0.012749625491862057,False,False
2024-02-16,0.0029795841224969,-0.011614986373921143,-0.012699265195309149,False,False
2024-02-19,0.0001536258808329,-0.011614986373921143,-0.012699977751167156,False,False
2024-02-20,-0.0022058661603604,-0.010998079052417498,-0.012420770190082893,False,False
2024-02-21,0.0006364686971022,-0.010998079052417498,-0.01240085210209375,False,False
2024-02-22,0.0097018392804007,-0.010998079052417498,-0.012301823749813413,False,False
2024-02-23,-0.0027923504367697,-0.010998079052417498,-0.01232674846767601,False,False
2024-02-26,-0.0003908008557951,-0.010998079052417498,-0.01233520266249345,False,False
2024-02-27,0.0036408029134466,-0.010998079052417498,-0.012309627258370972,False,False
2024-02-28,-0.0033834959282546,-0.010461175042254,-0.012159983514467204,False,False
2024-02-29,0.0015854190142515,-0.010461175042254,-0.012136554101027205,False,False
2024-03-01,0.0117589737860333,-0.010461175042254,-0.012182067502928497,False,False
2024-03-04,0.0006397493217847,-0.010461175042254,-0.01217482390278624,False,False
2024-03-05,-0.004559169093591,-0.010461175042254,-0.012212827029319605,False,False
2024-03-06,0.0079104331326624,-0.010461175042254,-0.012234438444474962,False,False
2024-03-07,0.0055451198412944,-0.010461175042254,-0.012235139967182196,False,False
2024-03-08,-0.0013823803286807,-0.010461175042254,-0.01222298822948938,False,False
2024-03-11,0.0002966256601039,-0.010461175042254,-0.01222689688174261,False,False
2024-03-12,0.0023247000262177,-0.010461175042254,-0.01222324842849164,False,False
2024-03-13,0.0043675147055112,-0.010461175042254,-0.012224310356954152,False,False
2024-03-14,0.0007958323489179,-0.010461175042254,-0.012201021503152503,False,False
2024-03-15,-0.0053240056350487,-0.010461175042254,-0.012246712262395808,False,False
2024-03-18,0.0055073051491632,-0.010461175042254,-0.012198795274244521,False,False
2024-03-19,0.001685405142432,-0.010461175042254,-0.012198196784916635,False,False
2024-03-20,0.0039829391744622,-0.010461175042254,-0.012179762753619877,False,False
2024-03-21,0.000917671155576,-0.010461175042254,-0.012175838854269974,False,False
2024-03-22,-0.0054407799824914,-0.010461175042254,-0.012228091270341657,False,False
2024-03-25,0.0016314465816858,-0.010461175042254,-0.012202130219743711,False,False
2024-03-26,-0.0002355472438276,-0.010461175042254,-0.012204236713446864,False,False
2024-03-27,0.0037175557390365,-0.010461175042254,-0.012204775649602331,False,False
2024-03-28,0.0062937058676249,-0.010461175042254,-0.012187025275168588,False,False
2024-03-29,-0.0002625458279937,-0.010461175042254,-0.012156094694942329,False,False
2024-04-01,0.0027958603633799,-0.010461175042254,-0.01212762829434985,False,False
2024-04-02,0.0034351443938604,-0.010461175042254,-0.012121108302109801,False,False
2024-04-03,0.0031509926003644,-0.010461175042254,-0.012061411574960301,False,False
2024-04-04,-0.0025699999905394,-0.010461175042254,-0.012032802566981794,False,False
2024-04-05,0.0074839130385554,-0.010461175042254,-0.012029060098805413,False,False
2024-04-08,0.0017927018124665,-0.010461175042254,-0.012029894157172072,False,False
2024-04-09,0.0011491292943419,-0.010461175042254,-0.011890768991947982,False,False
2024-04-10,-0.0060123421033388,-0.010461175042254,-0.011860081158994399,False,False
2024-04-11,0.0035960388759704,-0.010461175042254,-0.011809737161796743,False,False
2024-04-12,-0.0105519219050017,-0.010544863725515607,-0.01194749577430611,True,False
2024-04-15,-0.0028822444789813,-0.010544863725515607,-0.01193094522006227,False,False
2024-04-16,-0.0033776374539867,-0.010544863725515607,-0.01181528062349177,False,False
2024-04-17,-0.0082382590567455,-0.010544863725515607,-0.011843631641993264,False,False
2024-04-18,0.0016162045144866,-0.010544863725515607,-0.011843537205894924,False,False
2024-04-19,-0.0024222760040849,-0.010544863725515607,-0.011816486681852149,False,False
2024-04-22,-0.0004244115175175,-0.010544863725515607,-0.011823408320306742,False,False
2024-04-23,0.0055456482901045,-0.010544863725515607,-0.011822337644087418,False,False
2024-04-24,-0.0001106834513327,-0.010544863725515607,-0.011811483074590694,False,False
2024-04-25,0.0017978590625681,-0.010544863725515607,-0.011740766578213687,False,False
2024-04-26,0.0066904756265765,-0.010544863725515607,-0.011687880189051472,False,False
2024-04-29,7.082585836470424e-05,-0.010544863725515607,-0.011681884503878484,False,False
2024-04-30,-0.0127806605914163,-0.01100513723190359,-0.01182491451259471,True,True
2024-05-01,-0.0051285815029635,-0.01100513723190359,-0.011856720514979326,False,False
2024-05-02,0.0079525869078073,-0.01100513723190359,-0.011849414501204528,False,False
2024-05-03,0.0038901584473523,-0.01100513723190359,-0.01184446907548206,False,False
2024-05-06,0.0064217408636075,-0.01100513723190359,-0.0118559853697995,False,False
2024-05-07,-0.0017842443926818,-0.01100513723190359,-0.011827172142215858,False,False
2024-05-08,0.0004128671056271,-0.01100513723190359,-0.011802804697824996,False,False
2024-05-09,0.0059306113849145,-0.01100513723190359,-0.011755719896449654,False,False
2024-05-10,0.0010545097085511,-0.01100513723190359,-0.01172000386681182,False,False
2024-05-13,0.0007214505556967,-0.01100513723190359,-0.0117167585027894,False,False
2024-05-14,0.0023517830987214,-0.01100513723190359,-0.01161336940982266,False,False
2024-05-15,0.0098291632816828,-0.01100513723190359,-0.01158789496833667,False,False
2024-05-16,0.0011955933198161,-0.01100513723190359,-0.011520315802431819,False,False
2024-05-17,0.0058329061743346,-0.01100513723190359,-0.011492873829075111,False,False
2024-05-20,3.455044536221374e-05,-0.01100513723190359,-0.011495276326955326,False,False
2024-05-21,-0.0020213634112745,-0.01100513723190359,-0.011515761159817563,False,False
2024-05-22,-0.0085319558894566,-0.01100513723190359,-0.011602150694136552,False,False
2024-05-23,-0.009489172981973,-0.01100513723190359,-0.011736123336400882,False,False
2024-05-24,0.0041982550005273,-0.01100513723190359,-0.011728749422847885,False,False
2024-05-27,0.0004840953481287,-0.01100513723190359,-0.011690326748949705,False,False
2024-05-28,0.0062371463659907,-0.01100513723190359,-0.011679468711198059,False,False
2024-05-29,-0.0082496355320166,-0.01100513723190359,-0.011779661880636862,False,False
2024-05-30,-0.0053991838319961,-0.01100513723190359,-0.011749057086659865,False,False
2024-05-31,-0.0017249885710407,-0.01100513723190359,-0.011765775403742894,False,False
2024-06-03,-0.0011373515888491,-0.01100513723190359,-0.011772102882993934,False,False
2024-06-04,-0.0055065370532193,-0.01100513723190359,-0.011675905887203996,False,False
2024-06-05,0.0104106954687089,-0.01100513723190359,-0.011727372379172287,False,False
2024-06-06,0.0053238688153545,-0.01100513723190359,-0.011648327161645223,False,False
2024-06-07,-0.0096679993901995,-0.01100513723190359,-0.011719393463199015,False,False
2024-06-10,0.0066630525724184,-0.01100513723190359,-0.011723184307837529,False,False
2024-06-11,0.0007292220711646,-0.01100513723190359,-0.011723342796021625,False,False
2024-06-12,0.0057992519053563,-0.01100513723190359,-0.011731095907261416,False,False
2024-06-13,-0.0002641849307147,-0.01100513723190359,-0.011732357504137168,False,False
2024-06-14,0.0016353707386895,-0.01100513723190359,-0.011714661674534044,False,False
2024-06-17,0.0056510923603841,-0.01100513723190359,-0.01172037478140453,False,False
2024-06-18,0.0062245960977726,-0.01100513723190359,-0.011723893242920258,False,False
2024-06-19,2.255674023229734e-05,-0.01100513723190359,-0.011729301198263554,False,False
2024-06-20,0.0025669010953422,-0.01100513723190359,-0.01163556485117315,False,False
2024-06-21,-0.007510050391187,-0.01100513723190359,-0.011709575074376605,False,False
2024-06-24,0.0012146107502156,-0.01100513723190359,-0.01170657787019944,False,False
2024-06-25,-0.0011586306733865,-0.01100513723190359,-0.011687176571416345,False,False
2024-06-26,-0.0020967516305988,-0.01100513723190359,-0.011639716062493716,False,False
2024-06-27,0.0040039975989157,-0.01100513723190359,-0.0116040144322175,False,False
2024-06-28,-0.0007578892151773,-0.01100513723190359,-0.011577102440251199,False,False
2024-07-01,0.0053279226136935,-0.01100513723190359,-0.011570779208082731,False,False
2024-07-02,0.0016078586517009,-0.01100513723190359,-0.011559567756813115,False,False
2024-07-03,0.0085826440022169,-0.01100513723190359,-0.011581034797809803,False,False
2024-07-04,0.000625235230461,-0.01100513723190359,-0.011541150523507565,False,False
2024-07-05,0.0041794350304449,-0.01100513723190359,-0.01154029373030433,False,False
2024-07-08,-0.003396155867656,-0.01100513723190359,-0.01156293266226696,False,False
2024-07-09,-0.0001636785850624,-0.01100513723190359,-0.011567598684982285,False,False
2024-07-10,0.0058644395457442,-0.01100513723190359,-0.011571859572025502,False,False
2024-07-11,0.0032976500635733,-0.01100513723190359,-0.011521257237577485,False,False
2024-07-12,0.0023704316078049,-0.01100513723190359,-0.011487402043088322,False,False
2024-07-15,-0.0010269574559981,-0.01100513723190359,-0.011498217224715801,False,False
2024-07-16,0.0049516505485033,-0.01100513723190359,-0.011423503171971968,False,False
2024-07-17,-0.004599419444881,-0.010468521310698708,-0.011235673948421806,False,False
2024-07-18,-0.005022299250528,-0.010468521310698708,-0.011290791364909044,False,False
2024-07-19,-0.0130583988568113,-0.01100513723190359,-0.011516007457965325,True,True
2024-07-22,0.0041285336824057,-0.01100513723190359,-0.011515181287705616,False,False
2024-07-23,-0.0070671926839127,-0.01100513723190359,-0.011569606132961522,False,False
2024-07-24,-0.0098197202225156,-0.01100513723190359,-0.011701360328966376,False,False
2024-07-25,-0.0043566579346189,-0.01100513723190359,-0.011722650224031617,False,False
2024-07-26,0.0054787826732614,-0.01100513723190359,-0.011706544646050651,False,False
2024-07-29,-0.0033805054059303,-0.01100513723190359,-0.01172254652455982,False,False
2024-07-30,-0.0030655841632719,-0.01100513723190359,-0.01161668322558372,False,False
2024-07-31,0.0189613155854852,-0.01100513723190359,-0.011741493580956063,False,False
2024-08-01,-0.0114954829956329,-0.01146858023805092,-0.01191114151682404,True,False
2024-08-02,-0.0149746068216462,-0.012150923569482433,-0.012180223864753318,True,True
2024-08-05,-0.0166607500128649,-0.01292230710676775,-0.012501429605845552,True,True
2024-08-06,0.0033660886787955,-0.01292230710676775,-0.012487817057208136,False,False
2024-08-07,0.0028419641936383,-0.01292230710676775,-0.01248358214415524,False,False
2024-08-08,0.0163944501213192,-0.01292230710676775,-0.012592845517291163,False,False
2024-08-09,0.0040110031351948,-0.01292230710676775,-0.01259378073005494,False,False
2024-08-12,0.0103535493940549,-0.01292230710676775,-0.012636228159409636,False,False
2024-08-13,0.0038714812119911,-0.01292230710676775,-0.01258100072440279,False,False
2024-08-14,-0.003589153126606,-0.01292230710676775,-0.012615765759306981,False,False
2024-08-15,0.0104310706259585,-0.01292230710676775,-0.012660409456672047,False,False
2024-08-16,0.0039383399298178,-0.01292230710676775,-0.012657057977686202,False,False
