Date,garch_vol,gjr_vol,garch_var,gjr_var
2005-02-23,0.005764866599381313,0.004913303425538303,-0.013129936826831463,-0.011148904647750306
2005-02-24,0.005572079856782608,0.004794607428349082,-0.012681447798043706,-0.010872776467032002
2005-02-25,0.005558574200784003,0.0047325752609090185,-0.012650028943923825,-0.010728468066185666
2005-02-28,0.005884304361718698,0.004780499069704475,-0.013407790611325233,-0.010839955516892916
2005-03-01,0.005706468122262292,0.004730325986056982,-0.012994081653738403,-0.010723235470415498
2005-03-02,0.0055053295910793745,0.004623476127468352,-0.012526163459333326,-0.010474665529046273
2005-03-03,0.005317358288437559,0.004520548935064691,-0.012088876819051853,-0.010235221073817023
2005-03-04,0.005143093922102674,0.00442330964377034,-0.01168347728090762,-0.010009008655241172
2005-03-07,0.005792674192154846,0.004584546425164034,-0.013194626961162364,-0.010384101498853581
2005-03-08,0.005600551044565633,0.004488392883953554,-0.012747681685214163,-0.010160414912677083
2005-03-09,0.005474946096089898,0.004415067168525344,-0.012455480880358628,-0.009989833790478141
2005-03-10,0.005440037627115598,0.0045709786603600824,-0.012374271637774244,-0.010352538158046421
2005-03-11,0.005368452113590879,0.004646973991821984,-0.012207738830573892,-0.010529329735829845
2005-03-14,0.005190731445847491,0.004541418432871295,-0.011794298732995943,-0.010283770785671718
2005-03-15,0.00505225943970059,0.004483775895574666,-0.01147216467588193,-0.010149674191577385
2005-03-16,0.0054893377202352225,0.005239518805636957,-0.012488960804593099,-0.011907795103722233
2005-03-17,0.0053181453661614074,0.00510028328010029,-0.012090707835641432,-0.011583884834899048
2005-03-18,0.005153524674748843,0.0049679948157335604,-0.01170774284015068,-0.01127613584705938
2005-03-21,0.0050183465664085354,0.004879589380233351,-0.011393271535196342,-0.011070474050129814
2005-03-22,0.005770418852750759,0.005952922690897092,-0.013142853299653609,-0.013567420715529625
2005-03-23,0.006615049357666766,0.007092729019752723,-0.015107757679115002,-0.016219006745481216
2005-03-24,0.0071470525404441045,0.007822907503766779,-0.016345382152352025,-0.01791765590943768
2005-03-25,0.006862492369488731,0.007539337785356689,-0.015683396203613295,-0.017257974097872008
2005-03-28,0.006577763826011291,0.007266627499836547,-0.015021018561815806,-0.01662355510492315
2005-03-29,0.006316992364931044,0.007014236917126918,-0.01441437342772125,-0.01603640680940868
2005-03-30,0.006389421651027679,0.007152020645494642,-0.014582869143450453,-0.016356939692974356
2005-03-31,0.006555037675635128,0.006997558016092305,-0.014968149630203088,-0.015997605883445468
2005-04-01,0.006601167919370381,0.006828847389120817,-0.015075464624645579,-0.015605126275062251
2005-04-04,0.006389593877527509,0.006607393179947507,-0.014583269802202186,-0.015089946746354527
2005-04-05,0.006163787440428601,0.0064199503755334375,-0.014057965477312405,-0.014653889576801603
2005-04-06,0.005940432269853298,0.006225323315864336,-0.01353836365108852,-0.014201119330309568
2005-04-07,0.005833173144864859,0.006051446880913006,-0.013288841613700184,-0.013796622255514741
2005-04-08,0.005654280146701168,0.0059046959448763045,-0.012872674267741288,-0.013455228527452257
2005-04-11,0.005675358276121638,0.006002997513779621,-0.012921709329307356,-0.013683912173285366
2005-04-12,0.005474545242567395,0.005814977962975262,-0.01245454835561875,-0.013246513290993533
2005-04-13,0.005323184917187698,0.005682290003927776,-0.012102431584457564,-0.012937834939552596
2005-04-14,0.006408452861833357,0.007052639895719697,-0.014627142360248663,-0.016125745497014825
2005-04-15,0.006999734633397456,0.007816903024035878,-0.016002669452485907,-0.017903687400780976
2005-04-18,0.007297872833323391,0.008230404584576889,-0.01669624262005397,-0.018865635877058126
2005-04-19,0.007184311715382966,0.007967008492528684,-0.016432059954759562,-0.01825288493829112
2005-04-20,0.008108250565618123,0.007975587482140986,-0.018581463134747858,-0.01827284265253712
2005-04-21,0.00812923309133616,0.008197107615200573,-0.018630275788844023,-0.018788175543137532
2005-04-22,0.008925478525344692,0.008201345531902611,-0.020482619661464495,-0.01879803441164768
2005-04-25,0.008508416116822933,0.007894170642339075,-0.019512387414057548,-0.01808343876035282
2005-04-26,0.008151157757589124,0.007611952883730335,-0.01868128018957066,-0.017426902077596805
2005-04-27,0.007965745929415412,0.007595753104989729,-0.018249947777276718,-0.017389215756763665
2005-04-28,0.008329830982826471,0.008299629786074472,-0.019096936267249582,-0.01902667777739208
2005-04-29,0.008317475784417282,0.008473304798120638,-0.01906819377769701,-0.019430706272439695
2005-05-02,0.007983697529809033,0.0081631927198857,-0.01829170944468805,-0.018709277698523458
2005-05-03,0.007703358753739668,0.007876978084164179,-0.017639543928967872,-0.018043442889193326
2005-05-04,0.007484075077202834,0.007744663259778459,-0.017129413814244546,-0.01773563257877952
2005-05-05,0.007838229129463468,0.0076348533600764405,-0.017953299340804023,-0.01748017655205909
2005-05-06,0.007533772733278199,0.007368336909995801,-0.017245027850800284,-0.016860166575017082
2005-05-09,0.007303416921193348,0.007239972905668443,-0.01670914009708374,-0.016561547246446765
2005-05-10,0.007176514900529125,0.007031266769323105,-0.01641392185110004,-0.01607602416986051
2005-05-11,0.00720773494933024,0.0072377870813029035,-0.016486550545255965,-0.016556462258580963
2005-05-12,0.00696824350264819,0.007072666959845723,-0.01592941012741621,-0.016172335415067688
2005-05-13,0.008442361726615354,0.009055239731512451,-0.019358721923827083,-0.02078448936756584
2005-05-16,0.008166700231099543,0.008844378708685674,-0.01871743738977896,-0.02029395327539469
2005-05-17,0.007913611485190888,0.008531561629902134,-0.018128664923790696,-0.019566231929202933
2005-05-18,0.007588217758074191,0.008213712848778369,-0.01737168591848654,-0.01882680509296919
2005-05-19,0.007313755177689733,0.007919138128287909,-0.016733190478105394,-0.01814152181821003
2005-05-20,0.006999506445399029,0.0076275715664317215,-0.016002138607820886,-0.017463236566894493
2005-05-23,0.006828256281634724,0.007500833780945553,-0.015603751153418648,-0.0171684003890681
2005-05-24,0.007125733994945426,0.007369496337808618,-0.01629578779935353,-0.016862863807444534
2005-05-25,0.006823821656397538,0.007105606458748935,-0.015593434672425955,-0.016248964148313144
2005-05-26,0.006598264430916806,0.0068693646695698685,-0.015068710100454304,-0.01569938356429682
2005-05-27,0.006350402184192912,0.006636718203462172,-0.014492096289733185,-0.015158166952464065
2005-05-30,0.006331760713283169,0.006469331897612194,-0.01444872974351331,-0.014768768175706418
2005-05-31,0.006103127818891011,0.00628094102381324,-0.01391685009570831,-0.014330505466955527
2005-06-01,0.006239126229922013,0.006548502550369939,-0.014233229710083214,-0.014952946655435825
2005-06-02,0.0067097779341575604,0.006510455745826259,-0.015328129301645278,-0.014864436552571587
2005-06-03,0.00648483284537055,0.006305864456620518,-0.014804828772569688,-0.014388486041880536
2005-06-06,0.006230103281245705,0.006100978501717832,-0.014212239192612506,-0.013911850036271847
2005-06-07,0.006009860841542512,0.005911932527647713,-0.013699878661235412,-0.013472063336397843
2005-06-08,0.005878880105026963,0.005857356968515315,-0.013395171903302163,-0.0133451016004356
2005-06-09,0.005936376539505849,0.006039953134001658,-0.013528928611417048,-0.013769883801822763
2005-06-10,0.006043472555146399,0.005932820079268042,-0.013778071199720686,-0.013520655047703715
2005-06-13,0.005850017986631135,0.005796129405781735,-0.013328028575531715,-0.013202664990037635
2005-06-14,0.006082098403976657,0.005737536922448931,-0.01386792836102998,-0.013066358491001592
2005-06-15,0.0059036666572661115,0.005639150446536445,-0.013452834046408508,-0.01283747732192821
2005-06-16,0.0058860014222707115,0.005525441998710967,-0.013411738564532528,-0.012572951916068924
2005-06-17,0.00615170511227586,0.005499472956153224,-0.014029857778900812,-0.012512538889123844
2005-06-20,0.0067907547687232495,0.005601924176625449,-0.015516509588583725,-0.012750876068062293
2005-06-21,0.0065222253260443855,0.005456146160796741,-0.014891816690490379,-0.012411745690857286
2005-06-22,0.00627629305901615,0.005325523454630121,-0.014319692683931198,-0.012107871836065109
2005-06-23,0.006047859727216397,0.00520301419992834,-0.013788277288138778,-0.011822872691839292
2005-06-24,0.005985015396124716,0.005315043686592294,-0.013642079512108126,-0.012083492249969867
2005-06-27,0.005792300503369665,0.005214689982001765,-0.013193757631051404,-0.01185003462264357
2005-06-28,0.00570403688357477,0.005107058686835051,-0.012988425746786401,-0.01159964678795222
2005-06-29,0.0057538250626862,0.005342239241580334,-0.013104250371414642,-0.012146758571499657
2005-06-30,0.005674734706461477,0.005375854186233209,-0.012920258689354125,-0.012224958626528871
2005-07-01,0.0057124493224349005,0.005556693705767812,-0.013007996006044164,-0.012645654258340763
2005-07-04,0.005531512335878293,0.005399947378138776,-0.012587073632032845,-0.012281007772297247
2005-07-05,0.005346143393128702,0.005254526701843339,-0.012155840986154135,-0.011942708691155777
2005-07-06,0.0052648500985211935,0.00513478226350205,-0.011966724503070182,-0.011664141471592303
2005-07-07,0.0050946528353556335,0.004997951635831179,-0.011570786461737412,-0.011345825831806499
2005-07-08,0.0049420899132132665,0.004870730919248491,-0.011215872032154059,-0.01104986618825041
2005-07-11,0.00484679322102075,0.004763140863049366,-0.010994178774868872,-0.010799574289743642
2005-07-12,0.004924253630263118,0.004706264181901298,-0.01117437863323219,-0.010667259343472334
2005-07-13,0.005572902756609996,0.004820723770258864,-0.012683362149307698,-0.010933532163511549
2005-07-14,0.00557905093441555,0.005006673903681991,-0.012697664949674873,-0.01136611686107805
2005-07-15,0.005655643708323202,0.0052724388438667134,-0.012875846386421832,-0.01198437856467137
2005-07-18,0.005461690249718082,0.005136063862767745,-0.012424643170332941,-0.011667122917319426
2005-07-19,0.005436034539583238,0.0052244356989786115,-0.012364959063603739,-0.011872706550613659
2005-07-20,0.005328053063401957,0.005101753159211603,-0.012113756586053626,-0.011587304285044748
2005-07-21,0.005179805230236597,0.004973852622351148,-0.011768880554538228,-0.011289763143030747
2005-07-22,0.005065288226981374,0.00485986752970529,-0.011502474167473912,-0.011024594165081707
2005-07-25,0.005040167578063994,0.004774753340794,-0.011444034799270439,-0.010826588952657217
2005-07-26,0.004917690907920768,0.004704830656763481,-0.011159111458063144,-0.01066392446531559
2005-07-27,0.0047751258956240895,0.004596492106984766,-0.010827455644794159,-0.010411891310361208
2005-07-28,0.004733535343790873,0.004517799390892563,-0.010730701552956771,-0.010228824677577613
2005-07-29,0.005245629164608598,0.004600323435727333,-0.011922009924325537,-0.01042080431383623
2005-08-01,0.0050821587132752885,0.004506673168956392,-0.011541720787397795,-0.010202941214830296
2005-08-02,0.0053919371293631065,0.004547955733061103,-0.012262373147087429,-0.010298978820070245
2005-08-03,0.005502753640341468,0.00453750896523228,-0.012520170901810564,-0.010274676003941064
2005-08-04,0.005320982331099726,0.004440962719906324,-0.012097307602994418,-0.0100500758513804
2005-08-05,0.005183525465976584,0.004409446216564007,-0.011777535117042878,-0.0099767575008328
2005-08-08,0.005203766735450246,0.004603862542061159,-0.01182462335125082,-0.010429037506331932
2005-08-09,0.005115042598210209,0.004522830294469045,-0.011618220143206352,-0.010240528309417265
2005-08-10,0.0050744519985956625,0.004459194471148395,-0.011523792288087009,-0.010092489247122433
2005-08-11,0.005401675909364379,0.004510041831203843,-0.01228502893723914,-0.010210777895088013
2005-08-12,0.005568108919618585,0.0045208131227149435,-0.01267221001681423,-0.010235835666195537
2005-08-15,0.005415305880403565,0.0044907770234577085,-0.012316736991389389,-0.010165961250543988
2005-08-16,0.005243135210758834,0.004411882500745216,-0.011916208120089183,-0.009982425145358314
2005-08-17,0.005459914121555898,0.004910199723812892,-0.01242051127835882,-0.011141684357839738
2005-08-18,0.006186402387489743,0.006068294917470083,-0.014110575711329638,-0.013835816649541059
2005-08-19,0.006189203260730063,0.006200474563350888,-0.014117091516837715,-0.014143312487727341
2005-08-22,0.006016239340764543,0.00601691370258687,-0.013714717269340157,-0.013716286069531862
2005-08-23,0.005897819540087394,0.005854721360008402,-0.013439231617790532,-0.013338970258188738
2005-08-24,0.005712939343658149,0.005719510342464618,-0.013009135965875104,-0.013024422394978858
2005-08-25,0.005557256335017343,0.005612846394170545,-0.012646963129699283,-0.012776284945628139
2005-08-26,0.005517356554166567,0.005485570808207631,-0.012554142359342385,-0.012480197656806013
2005-08-29,0.005674944275835489,0.005786990482135893,-0.012920746220621821,-0.013181404674443108
2005-08-30,0.005727117868636151,0.005675088594357601,-0.013042120147314715,-0.012921081955708923
2005-08-31,0.005534067992032195,0.005522509067908879,-0.012593018977293254,-0.012566128898732778
2005-09-01,0.005982620478760919,0.005532815773499626,-0.013636508101190353,-0.012590105881372179
2005-09-02,0.0063454816712081915,0.005538899431597041,-0.014480649464811991,-0.01260425858645349
2005-09-05,0.006151642159769505,0.005462836041461468,-0.014029711329471487,-0.012427308680519262
2005-09-06,0.005918023839185668,0.00530938623326144,-0.013486233846044285,-0.012070331045441151
2005-09-07,0.005710577046692058,0.005164824740946552,-0.013003640441350184,-0.01173403072512624
2005-09-08,0.005612137126639462,0.005181330933790798,-0.012774634942615078,-0.01177242987175796
2005-09-09,0.005417943568029998,0.005045420515202361,-0.012322873170391525,-0.01145625495841475
2005-09-12,0.0054925522133873715,0.004985166028067442,-0.012496438833903719,-0.011316082060367008
2005-09-13,0.005464605195836718,0.005090489558041039,-0.012431424349038975,-0.011561101230407564
2005-09-14,0.005633893734212061,0.005453977486630724,-0.012825248380387934,-0.012406700600321686
2005-09-15,0.00558065556867868,0.005335743074931425,-0.012701397887181519,-0.012131646228026552
2005-09-16,0.005401120098217277,0.005190217922140805,-0.012283735927158711,-0.011793104098212624
2005-09-19,0.005272220695025034,0.005063377273468489,-0.011983871074577305,-0.011498028624831822
2005-09-20,0.005788400998734049,0.0051222823306726895,-0.013184686026732529,-0.011635062279429067
2005-09-21,0.005812525868901408,0.005332215160586824,-0.013240808867157875,-0.01212343907199119
2005-09-22,0.005699775725123638,0.005210308882065014,-0.01297851280988266,-0.011839842660119749
2005-09-23,0.005671448841502499,0.005321349880012621,-0.01291261462439242,-0.012098162649626537
2005-09-26,0.0059131737244416385,0.0057870511192879386,-0.013474950791920659,-0.013181545737552857
2005-09-27,0.006086676546946871,0.005715457239169361,-0.013878578714195792,-0.013014993466744668
2005-09-28,0.006097130759869587,0.00588220045660412,-0.013902898850203321,-0.01340289619613475
2005-09-29,0.006341398848442318,0.005829886337856614,-0.014471151398750515,-0.013281195357204168
2005-09-30,0.0064764512644872214,0.005759726354642062,-0.014785330299700656,-0.013117978829410255
2005-10-03,0.006271299047717363,0.005665830060274727,-0.01430807487636333,-0.012899543384628493
2005-10-04,0.006188882219615872,0.005733387013586797,-0.014116344663524237,-0.013056704359342704
2005-10-05,0.006564720794320047,0.006415611315129534,-0.014990675932769834,-0.014643795412855648
2005-10-06,0.0073379509073603745,0.007569441899065169,-0.01678947816238556,-0.017328006738797613
2005-10-07,0.007289959819067517,0.007639450521338754,-0.016677834196162564,-0.017490871148388296
2005-10-10,0.0072724910693016355,0.0074341974318951135,-0.016637195807282554,-0.017013381060120767
2005-10-11,0.007104428633090714,0.00735478990478382,-0.016246224116097153,-0.01682865152824257
2005-10-12,0.006882147649619057,0.007110778980413295,-0.015729121222758154,-0.01626099723309046
2005-10-13,0.007183949543931733,0.007606807225402056,-0.01643121741797395,-0.01741493148628427
2005-10-14,0.006968292016606545,0.007445329272502617,-0.015929522987760094,-0.017039277593852195
2005-10-17,0.006679274466998517,0.007177912610895723,-0.015257167625668963,-0.0164171734116399
2005-10-18,0.006860867159566036,0.007034914921135354,-0.015679615399964764,-0.016084511040073114
2005-10-19,0.007725025989671741,0.00824120562047251,-0.01768994945721479,-0.018890762843951345
2005-10-20,0.007477432653093612,0.007954022571369752,-0.01711396122503958,-0.018222675168210578
2005-10-21,0.009058290127055661,0.009982658699642113,-0.020791585648752768,-0.022941988512419426
2005-10-24,0.00885613156565144,0.009637803325193562,-0.020321294509210903,-0.02213973494521948
2005-10-25,0.008821800431639985,0.00934821142114714,-0.020241428348589944,-0.02146604343490165
2005-10-26,0.00853109089078423,0.009011606958686443,-0.019565136826256768,-0.020682984359263547
2005-10-27,0.008343811540821765,0.008922132954964409,-0.01912945990861984,-0.02047483670092287
2005-10-28,0.008124064565326999,0.008779634643415201,-0.018618251999350684,-0.02014333605679596
2005-10-31,0.00818660588995697,0.00854629871610021,-0.018763744876943315,-0.019600515518349383
2005-11-01,0.007917605108875623,0.008352832586210817,-0.018137955481759397,-0.019150445998382285
2005-11-02,0.007580716921919333,0.008041588658862084,-0.017354236364244158,-0.018426384349686437
2005-11-03,0.007622991535333348,0.007834159683262648,-0.017452581821285753,-0.01794383239328622
2005-11-04,0.007382618215083141,0.0075690673909817275,-0.016893389858745545,-0.01732713550271389
2005-11-07,0.007458003083619347,0.007801722330653384,-0.017068761287399595,-0.017868371827004147
2005-11-08,0.007156014920732598,0.0075447118356714304,-0.016366231766682508,-0.017270476008396693
2005-11-09,0.006864820242801571,0.007289211274016824,-0.015688811646745657,-0.01667609281997526
2005-11-10,0.006685439304690486,0.007054714653054906,-0.015271509182727482,-0.01613057210433074
2005-11-11,0.0064522379679861,0.006858670064437691,-0.01472900174886175,-0.01567450419238387
2005-11-14,0.006240105795936921,0.006632624681217511,-0.014235508521399477,-0.01514864399569286
2005-11-15,0.0060299782181730795,0.0064494308521522645,-0.013746678677591214,-0.014722471420909522
2005-11-16,0.005918488131376036,0.006380357745199856,-0.013487313951194284,-0.014561783345397391
2005-11-17,0.006225879390404352,0.0062995407365361,-0.014202412953133544,-0.014373774869106121
2005-11-18,0.006175314634653739,0.006142233764580999,-0.01408478174109171,-0.014007824129326569
2005-11-21,0.005946761643772773,0.005947694901633716,-0.0135530879766501,-0.013555259059090836
2005-11-22,0.006104558778447638,0.005861033461968011,-0.013920179005430708,-0.013353654403163204
2005-11-23,0.006149335680146192,0.005755080854179252,-0.014024345655503274,-0.013107171779284742
2005-11-24,0.005954836721991786,0.005591686647548532,-0.013571873417697613,-0.012727060014058777
2005-11-25,0.005738117398581422,0.005434574224336058,-0.013067708880418345,-0.012361561862333031
2005-11-28,0.005532372297086705,0.0052793865892980405,-0.012589074200961791,-0.012000541437484915
2005-11-29,0.0055088688325035,0.005366059141071373,-0.012534396966096059,-0.012202171944040502
2005-11-30,0.00558528386245407,0.005574432871263932,-0.012712164908566335,-0.012686921728279921
2005-12-01,0.005417624247327441,0.005447898150524972,-0.012322130319353995,-0.01239255794969649
2005-12-02,0.006791667856193697,0.005729946813881309,-0.015518633747679415,-0.013048701258071565
2005-12-05,0.006545132549039778,0.005566980371393698,-0.01494510686000589,-0.012669584621050512
2005-12-06,0.0064429828256024006,0.0054519216294777175,-0.014707471068053486,-0.012401917961404458
2005-12-07,0.006237622501539137,0.005310583126629084,-0.014229731514756575,-0.012073115435782423
2005-12-08,0.006204686961160931,0.00548399653314157,-0.01415311199041735,-0.012476535345352924
2005-12-09,0.006152383518806625,0.00537980881931448,-0.014031435988491393,-0.012234158478790098
2005-12-12,0.005926851793338595,0.0052306751942861884,-0.013506770738420078,-0.01188722178725753
2005-12-13,0.0062190332706936234,0.005239626042460801,-0.01418648649709906,-0.011908044573879402
2005-12-14,0.005983610058399788,0.005097647892261102,-0.01363881020767943,-0.01157775400600208
2005-12-15,0.006102547231016899,0.005483371297524815,-0.013915499446341675,-0.012475080829805111
2005-12-16,0.006046577573265976,0.005583949073709879,-0.013785294552022024,-0.012709059725608991
2005-12-19,0.0061930696119712825,0.005948834726365319,-0.01412608599482802,-0.013557910687931978
2005-12-20,0.006070961659540293,0.005925042313768012,-0.013842020419286708,-0.013502561259467931
2005-12-21,0.0059189621440369445,0.005848135860199555,-0.013488416669540256,-0.013323650094708931
2005-12-22,0.00594618160242022,0.005732685500757898,-0.01355173859868273,-0.013055072396464583
2005-12-23,0.005855448930064561,0.005594065775267054,-0.0133406628392421,-0.012732594692768832
2005-12-26,0.0056532007533274704,0.005432352252504293,-0.012870163223261134,-0.012356392782886028
2005-12-27,0.0054599285874126335,0.005286716953388709,-0.012420544930973883,-0.012017594414403187
2005-12-28,0.005421834547464107,0.005342790237637631,-0.012331924942126003,-0.012148040380006154
2005-12-29,0.005793460698371905,0.005342093403057365,-0.013196456648228338,-0.012146419300361795
2005-12-30,0.00558549322339187,0.005195645569805626,-0.012712651954938892,-0.011805730694818724
2006-01-02,0.005391061425285445,0.0050552386944549025,-0.012260335954768073,-0.01147909545884585
2006-01-03,0.005215924311098864,0.004930865932361168,-0.011852906101514472,-0.011189761148160504
2006-01-04,0.00931406030580906,0.006241286669980165,-0.02138659606033878,-0.014238255645219487
2006-01-05,0.00900553576492665,0.006089593531488845,-0.020668860650567562,-0.013885364634983624
2006-01-06,0.008685806738069866,0.0060976990979746785,-0.019925059708670135,-0.013904221002345838
2006-01-09,0.009497330437318673,0.0063584116417060785,-0.021812946141151354,-0.01451072907419116
2006-01-10,0.009085508114085216,0.00616530538291846,-0.020854904155014644,-0.014061496739596604
2006-01-11,0.008787208820562043,0.006218307326997233,-0.020160956227699124,-0.01418479769952429
2006-01-12,0.008631392620157757,0.006108758421387877,-0.019798473541147492,-0.013929948835856461
2006-01-13,0.008426355813149069,0.006271606589248555,-0.01932148660106271,-0.014308790324950598
2006-01-16,0.00814637103964794,0.006103942662154043,-0.018670144618464554,-0.01391874570460094
2006-01-17,0.007780386587467155,0.005916216390178485,-0.01781873746620178,-0.013482029090888989
2006-01-18,0.007434589837167115,0.005732615984494129,-0.01701429393129105,-0.013054910677452153
2006-01-19,0.007457804189246987,0.0061360082348659375,-0.0170682985898993,-0.013993341381509159
2006-01-20,0.008444255126116787,0.00636798372568286,-0.019363126629731952,-0.014532997071400686
2006-01-23,0.008552301957785901,0.006993805123711463,-0.019614481146882246,-0.015988875350233793
2006-01-24,0.008695409415257588,0.00692070444952973,-0.019947398876330895,-0.015818817752260166
2006-01-25,0.008291113459543632,0.0066808183617530804,-0.01900686583927242,-0.015260759261948984
2006-01-26,0.0079268483003617,0.006478714593277942,-0.018159458360622383,-0.014790595589821204
2006-01-27,0.007755374838724236,0.006320335996605626,-0.017760551437687646,-0.01442215187815899
2006-01-30,0.0076020507944436315,0.006173210408125316,-0.01740386637323612,-0.014079886578180812
2006-01-31,0.007338150006337231,0.005996495694212507,-0.016789941335867094,-0.013668786679158015
2006-02-01,0.007034624370211235,0.005830703453297051,-0.016083835117548486,-0.013283096251971877
2006-02-02,0.006780145887834663,0.005720390690783187,-0.01549182964108261,-0.013026470391418177
2006-02-03,0.007485666563526005,0.007006630510852834,-0.01713311616506902,-0.016018711662343872
2006-02-06,0.0073495280736361026,0.0070307126379824956,-0.016816410678538517,-0.016074735067594343
2006-02-07,0.007158973626309683,0.0068185555575535125,-0.01637311474511167,-0.015581183894575665
2006-02-08,0.00922846044656461,0.00969359078154574,-0.021187461009767265,-0.022269515975702515
2006-02-09,0.00881392960012171,0.009316075881200817,-0.020223118056420474,-0.021391284989866366
2006-02-10,0.00853686757609299,0.008984364300540986,-0.019578575405843804,-0.02061960845940364
2006-02-13,0.008511522515899924,0.009099112596438452,-0.019519613978946228,-0.02088655291361452
2006-02-14,0.008813683114998827,0.00959895880950011,-0.02022254464627887,-0.022049369088717876
2006-02-15,0.008628301546974476,0.009274077542645332,-0.019791282629619062,-0.021293582244254566
2006-02-16,0.00860171467635743,0.009370699815779865,-0.0197294323196817,-0.02151835926394608
2006-02-17,0.008969402714070478,0.009190144348728228,-0.020584802604525696,-0.021098324437024054
2006-02-20,0.008639536535346513,0.008854926243085853,-0.019817419120933225,-0.020318490509622915
2006-02-21,0.008240312698228393,0.008516333508686543,-0.01888868559618706,-0.019530806021787406
2006-02-22,0.007866236477764257,0.008192870019376946,-0.018018454175981084,-0.018778317421102194
2006-02-23,0.00756935623690248,0.007898844405228735,-0.017327807458807555,-0.018094311558714948
2006-02-24,0.007368371184487497,0.0077744005849598,-0.016860246309407974,-0.01780481194199479
2006-02-27,0.007621535689780825,0.007631725891824956,-0.01744919501807971,-0.01747290097294112
2006-02-28,0.007441552940743005,0.00756007304059213,-0.01703049253249155,-0.017306211514806668
2006-03-01,0.007196608402922481,0.007389826686847269,-0.01646066632767486,-0.016910159271709108
2006-03-02,0.007412378480272895,0.007258426221649002,-0.01696262258840062,-0.01660447607884714
2006-03-03,0.007383807044318586,0.007077539875937035,-0.01689615548911002,-0.01618367151305709
2006-03-06,0.0072939529584999385,0.007145623933903841,-0.016687123627591924,-0.01634205871656424
2006-03-07,0.007875598223404901,0.008075162421365314,-0.01804023285304951,-0.01850448860070938
2006-03-08,0.008448563141225812,0.008948225687938101,-0.019373148571522166,-0.020535537474804133
2006-03-09,0.008236811501394638,0.008824452299256819,-0.018880540594376254,-0.020247597515182604
